=== Epoch 1 ===
gen	avg	max	min	std
20	45963356.9043	64178892.7483	0.0000	9894106.1171
21	46926191.8105	64178892.7483	0.0000	10857027.8911
22	51625012.7417	64178892.7483	0.0000	10827410.0883
23	54632193.5472	64178892.7483	0.0000	14016353.7694
24	55298849.3093	69722241.3591	0.0000	21120621.3344
25	63449649.7544	69722241.3591	0.0000	9215187.5470
26	62175892.1218	69722241.3591	0.0000	14770061.3767
27	62171302.8923	69722241.3591	0.0000	18598575.5003
28	66172040.3179	69722241.3591	0.0000	13760568.0021
29	65195618.9168	69722241.3591	0.0000	16645524.2295
30	66255809.2897	69722241.3591	0.0000	14249434.3647
31	68327796.5319	69722241.3591	0.0000	9761113.7903
32	64529161.8776	69722241.3591	0.0000	17767459.8678
33	65538906.8776	69722241.3591	0.0000	16558114.8995
34	68327796.5319	69722241.3591	0.0000	9761113.7903
35	65538906.8776	69722241.3591	0.0000	16558114.8995
36	61853522.8921	69722241.3591	0.0000	21549651.2266
37	68327796.5319	69722241.3591	0.0000	9761113.7903
38	66933351.7048	69722241.3591	0.0000	13662713.2042
39	66933351.7048	69722241.3591	0.0000	13662713.2042
40	66933351.7048	69722241.3591	0.0000	13662713.2042
41	66415220.6342	69722241.3591	0.0000	13795284.1741
42	66933351.7048	69722241.3591	0.0000	13662713.2042
43	61355572.3960	69722241.3591	0.0000	22657046.6584
44	68327796.5319	69722241.3591	0.0000	9761113.7903
45	62970621.0280	69722241.3591	0.0000	19509137.8823
46	66756919.3146	69722241.3591	0.0000	13682504.2369
47	66015345.2173	69722241.3591	0.0000	14927938.7108
48	59274296.7339	69722241.3591	0.0000	24392499.1445
49	66724713.6951	69722241.3591	0.0000	12781348.3214
