=== Cenário B ===
gen	avg	max	min	std
116	6470188.9265	7648768.4035	0.0000	2738572.5333
117	6418609.1149	7648768.4035	0.0000	2770849.7992
118	6433352.2190	7648768.4035	0.0000	2773366.5288
119	6404642.0883	7648768.4035	0.0000	2790335.2779
120	6461880.2271	7648768.4035	0.0000	2730355.2608
121	6407341.9916	7648768.4035	0.0000	2787066.8519
122	6132605.2176	7648768.4035	0.0000	2994058.8620
123	6334118.4261	7648768.4035	0.0000	2823859.0487
124	6562141.4126	7648768.4035	0.0000	2633383.3208
125	6316830.3840	7648768.4035	0.0000	2867475.3810
126	6348162.2533	7648768.4035	0.0000	2812218.3363
127	6452560.8099	7648768.4035	0.0000	2718682.5875
128	6260324.4840	7648768.4035	0.0000	2913191.5631
129	6393424.7664	7648768.4035	0.0000	2774344.4890
130	6436121.0969	7648768.4035	0.0000	2734333.4468
131	6347734.5703	7648768.4035	0.0000	2850050.3912
132	6407761.3540	7648768.4035	0.0000	2777339.0480
133	6445472.3086	7648768.4035	0.0000	2720590.9499
134	6554455.5552	7648768.4035	0.0000	2624723.4774
135	6686441.4726	7648768.4035	0.0000	2519524.5401
136	6394247.8738	7649295.4528	0.0000	2784992.4664
137	6523162.5698	7649295.4528	0.0000	2666990.2431
138	6482007.3169	7649295.4528	0.0000	2712509.7476
139	6190785.1954	7649295.4528	0.0000	2967553.3053
140	6378977.9020	7649295.4528	0.0000	2807435.7301
141	6449831.9518	7649295.4528	0.0000	2752397.5825
142	6661405.4917	7649295.4528	0.0000	2544268.5642
143	6515258.9733	7649295.4528	0.0000	2666088.6263
144	6452221.9523	7649295.4528	0.0000	2756103.4830
145	6590665.2569	7649295.4528	0.0000	2609694.6691
146	6639431.9917	7649295.4528	0.0000	2564089.8603
147	6617696.4872	7649295.4528	0.0000	2574557.6833
148	6371680.6969	7649295.4528	0.0000	2803507.8119
149	6479852.1916	7649295.4528	0.0000	2714131.0149
150	6582773.9526	7649295.4528	0.0000	2624294.8418
151	6772568.6178	7649988.9149	0.0000	2412791.5547
152	6280587.6227	7649988.9149	0.0000	2887869.1745
153	6337373.2390	7649988.9149	0.0000	2854655.1029
154	6272651.4043	7649988.9149	0.0000	2916942.1768
155	6718191.5646	7649988.9149	0.0000	2490032.6233
156	6265206.1547	7649988.9149	0.0000	2898238.1481
157	6422373.8723	7649988.9149	0.0000	2773598.2546
158	6719097.1226	7763930.8817	0.0000	2479014.2948
159	6555085.3103	7763930.8817	0.0000	2651079.0389
160	6668934.6436	7763930.8817	0.0000	2545495.9211
161	6454928.2459	7763930.8817	0.0000	2748796.8917
162	6689572.0183	7763930.8817	0.0000	2564805.6394
163	6735024.0172	7763930.8817	0.0000	2542893.5973
